key,fold
CVE-2011-4112,0
CVE-2011-4112,0
CVE-2011-4112,0
CVE-2011-4112,0
CVE-2011-4112,0
CVE-2011-4112,0
CVE-2011-4112,0
CVE-2011-4112,0
CVE-2011-4112,0
CVE-2011-4112,0
CVE-2011-4112,0
CVE-2011-4097,0
CVE-2011-4086,0
CVE-2011-4081,0
CVE-2011-4081,0
CVE-2011-3637,0
CVE-2011-3363,0
CVE-2011-3359,0
CVE-2011-3353,0
CVE-2011-3209,0
CVE-2011-3209,0
CVE-2011-3209,0
CVE-2011-3209,0
CVE-2011-3209,0
CVE-2011-3209,0
CVE-2011-3209,0
CVE-2011-3209,0
CVE-2011-3209,0
CVE-2011-3209,0
CVE-2011-3209,0
CVE-2011-3191,0
CVE-2011-3188,0
CVE-2011-3188,0
CVE-2011-3188,0
CVE-2011-3188,0
CVE-2011-3188,0
CVE-2011-3188,0
CVE-2011-3188,0
CVE-2011-3188,0
CVE-2011-3188,0
CVE-2011-3188,0
CVE-2011-3188,0
CVE-2011-3188,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2918,0
CVE-2011-2906,0
CVE-2011-2898,0
CVE-2011-2898,0
CVE-2011-2707,0
CVE-2011-2699,0
CVE-2011-2699,0
CVE-2011-2699,0
CVE-2011-2699,0
CVE-2011-2699,0
CVE-2011-2521,0
CVE-2011-2518,0
CVE-2011-2517,0
CVE-2011-2517,0
CVE-2011-2496,0
CVE-2011-2495,0
CVE-2011-2493,0
CVE-2011-2486,0
CVE-2011-2486,0
CVE-2011-2486,0
CVE-2011-2486,0
CVE-2011-2486,0
CVE-2011-2211,0
CVE-2011-2211,0
CVE-2011-2211,0
CVE-2011-2211,0
CVE-2011-2183,0
CVE-2011-2182,0
CVE-2011-1927,0
CVE-2011-1833,0
CVE-2011-1833,0
CVE-2011-1768,0
CVE-2011-1768,0
CVE-2011-1768,0
CVE-2011-1768,0
CVE-2011-1768,0
CVE-2011-1768,0
CVE-2011-1768,0
CVE-2011-1767,0
CVE-2011-1767,0
CVE-2011-1759,0
CVE-2011-1479,0
CVE-2011-1479,0
CVE-2011-1479,0
CVE-2011-1479,0
CVE-2011-1477,0
CVE-2011-1477,0
CVE-2011-1476,0
CVE-2011-1476,0
CVE-2011-1476,0
CVE-2011-1160,0
CVE-2011-1080,0
CVE-2011-1079,0
CVE-2011-1078,0
CVE-2011-1023,0
CVE-2011-1023,0
CVE-2011-1021,0
CVE-2011-1021,0
CVE-2011-1021,0
CVE-2011-0716,0
CVE-2011-0006,0
CVE-2010-4650,0
CVE-2010-4648,0
CVE-2010-4250,0
CVE-2013-7027,0
CVE-2013-7026,0
CVE-2013-7026,0
CVE-2013-7026,0
CVE-2013-7024,0
CVE-2013-7023,0
CVE-2013-7022,0
CVE-2013-7021,0
CVE-2013-7020,0
CVE-2013-7019,0
CVE-2013-7018,0
CVE-2013-7018,0
CVE-2013-7017,0
CVE-2013-7017,0
CVE-2013-7016,0
CVE-2013-7015,0
CVE-2013-7014,0
CVE-2013-7013,0
CVE-2013-7012,0
CVE-2013-7011,0
CVE-2013-7010,0
CVE-2013-7010,0
CVE-2013-7009,0
CVE-2013-7008,0
CVE-2013-6800,0
CVE-2013-6763,0
CVE-2013-6763,0
CVE-2013-6763,0
CVE-2013-6432,0
CVE-2013-6431,0
CVE-2013-6383,0
CVE-2013-6381,0
CVE-2013-6380,0
CVE-2013-6378,0
CVE-2013-6376,0
CVE-2013-6368,0
CVE-2013-6368,0
CVE-2013-6368,0
CVE-2013-6368,0
CVE-2013-6368,0
CVE-2013-6368,0
CVE-2013-6368,0
CVE-2013-6367,0
CVE-2013-5634,0
CVE-2013-5634,0
CVE-2013-4623,0
CVE-2013-4592,0
CVE-2013-4591,0
CVE-2013-4588,0
CVE-2013-4588,0
CVE-2013-4587,0
CVE-2013-4563,0
CVE-2013-4516,0
CVE-2013-4515,0
CVE-2013-4514,0
CVE-2013-4514,0
CVE-2013-4513,0
CVE-2013-4512,0
CVE-2013-4483,0
CVE-2013-4483,0
CVE-2013-4483,0
CVE-2013-4483,0
CVE-2013-4483,0
CVE-2013-4483,0
CVE-2013-4483,0
CVE-2013-4483,0
CVE-2013-4483,0
CVE-2013-4483,0
CVE-2013-4483,0
CVE-2013-4483,0
CVE-2013-4483,0
CVE-2013-4483,0
CVE-2013-4483,0
CVE-2013-4483,0
CVE-2013-4483,0
CVE-2013-4483,0
CVE-2013-4483,0
CVE-2013-4470,0
CVE-2013-4387,0
CVE-2013-4387,0
CVE-2013-4350,0
CVE-2013-4350,0
CVE-2013-4300,0
CVE-2013-4299,0
CVE-2013-4299,0
CVE-2013-4270,0
CVE-2013-4265,0
CVE-2013-4264,0
CVE-2013-4263,0
CVE-2013-4263,0
CVE-2013-4263,0
CVE-2013-4263,0
CVE-2013-4263,0
CVE-2013-4263,0
CVE-2013-4263,0
CVE-2013-4263,0
CVE-2013-4263,0
CVE-2013-4263,0
CVE-2013-4263,0
CVE-2013-4263,0
CVE-2013-4254,0
CVE-2013-4247,0
CVE-2013-4244,0
CVE-2013-4220,0
CVE-2013-4205,0
CVE-2013-4163,0
CVE-2013-4163,0
CVE-2013-4162,0
CVE-2013-4162,0
CVE-2013-4129,0
CVE-2013-4129,0
CVE-2013-4127,0
CVE-2013-4127,0
CVE-2013-4125,0
CVE-2013-3735,0
CVE-2013-3735,0
CVE-2013-3302,0
CVE-2013-3302,0
CVE-2013-3301,0
CVE-2013-3237,0
CVE-2013-3236,0
CVE-2013-3235,0
CVE-2013-3235,0
CVE-2013-3235,0
CVE-2013-3234,0
CVE-2013-3233,0
CVE-2013-3232,0
CVE-2013-3231,0
CVE-2013-3230,0
CVE-2013-3229,0
CVE-2013-3228,0
CVE-2013-3227,0
CVE-2013-3226,0
CVE-2013-3225,0
CVE-2013-3224,0
CVE-2013-3223,0
CVE-2013-3222,0
CVE-2013-3076,0
CVE-2013-3076,0
CVE-2013-2930,0
CVE-2013-2929,0
CVE-2013-2850,0
CVE-2013-2850,0
CVE-2013-2636,0
CVE-2013-2636,0
CVE-2013-2636,0
CVE-2013-2636,0
CVE-2013-2635,0
CVE-2013-2634,0
CVE-2013-2634,0
CVE-2013-2634,0
CVE-2013-2596,0
CVE-2013-2548,0
CVE-2013-2548,0
CVE-2013-2548,0
CVE-2013-2548,0
CVE-2013-2548,0
CVE-2013-2548,0
CVE-2013-2548,0
CVE-2013-2548,0
CVE-2013-2548,0
CVE-2013-2548,0
CVE-2013-2548,0
CVE-2013-2548,0
CVE-2013-2237,0
CVE-2013-2234,0
CVE-2013-2234,0
CVE-2013-2232,0
CVE-2013-2220,0
CVE-2013-2220,0
CVE-2013-2206,0
CVE-2013-2174,0
CVE-2013-2146,0
CVE-2013-2141,0
CVE-2013-2140,0
CVE-2013-2128,0
CVE-2013-2094,0
CVE-2013-2061,0
CVE-2013-2058,0
CVE-2013-2017,0
CVE-2013-2017,0
CVE-2013-2015,0
CVE-2013-1959,0
CVE-2013-1959,0
CVE-2013-1958,0
CVE-2013-1957,0
CVE-2013-1957,0
CVE-2013-1957,0
CVE-2013-1956,0
CVE-2013-1944,0
CVE-2013-1943,0
CVE-2013-1943,0
CVE-2013-1929,0
CVE-2013-1928,0
CVE-2013-1860,0
CVE-2013-1860,0
CVE-2013-1860,0
CVE-2013-1858,0
CVE-2013-1858,0
CVE-2013-1858,0
CVE-2013-1848,0
CVE-2013-1848,0
CVE-2013-1828,0
CVE-2013-1826,0
CVE-2013-1819,0
CVE-2013-1798,0
CVE-2013-1797,0
CVE-2013-1797,0
CVE-2013-1797,0
CVE-2013-1797,0
CVE-2013-1797,0
CVE-2013-1796,0
CVE-2013-1792,0
CVE-2013-1774,0
CVE-2013-1773,0
CVE-2013-1773,0
CVE-2013-1773,0
CVE-2013-1772,0
CVE-2013-1767,0
CVE-2013-1763,0
CVE-2013-1428,0
CVE-2013-1417,0
CVE-2013-1417,0
CVE-2013-1416,0
CVE-2013-1415,0
CVE-2013-0914,0
CVE-2013-0871,0
CVE-2013-0871,0
CVE-2013-0871,0
CVE-2013-0871,0
CVE-2013-0871,0
CVE-2013-0349,0
CVE-2013-0313,0
CVE-2013-0311,0
CVE-2013-0310,0
CVE-2013-0290,0
CVE-2013-0281,0
CVE-2013-0281,0
CVE-2013-0281,0
CVE-2013-0281,0
CVE-2013-0281,0
CVE-2013-0281,0
CVE-2013-0281,0
CVE-2013-0281,0
CVE-2013-0281,0
CVE-2013-0281,0
CVE-2013-0281,0
CVE-2013-0281,0
CVE-2013-0281,0
CVE-2013-0281,0
CVE-2013-0281,0
CVE-2013-0281,0
CVE-2013-0281,0
CVE-2013-0281,0
CVE-2013-0281,0
CVE-2013-0281,0
CVE-2013-0281,0
CVE-2013-0268,0
CVE-2013-0217,0
CVE-2013-0217,0
CVE-2013-0217,0
CVE-2013-0217,0
CVE-2013-0216,0
CVE-2013-0216,0
CVE-2013-0216,0
CVE-2013-0216,0
CVE-2013-0216,0
CVE-2013-0211,0
CVE-2012-6549,0
CVE-2012-6548,0
CVE-2012-6547,0
CVE-2012-6546,0
CVE-2012-6545,0
CVE-2012-6544,0
CVE-2012-6543,0
CVE-2012-6542,0
CVE-2012-6541,0
CVE-2012-6540,0
CVE-2012-6539,0
CVE-2012-6538,0
CVE-2012-6537,0
CVE-2012-6536,0
CVE-2012-6536,0
CVE-2012-6536,0
CVE-2012-5375,0
CVE-2012-5375,0
CVE-2012-5375,0
CVE-2012-5375,0
CVE-2012-4530,0
CVE-2012-4530,0
CVE-2012-4530,0
CVE-2012-3364,0
CVE-2012-3364,0
CVE-2012-3364,0
CVE-2012-3364,0
CVE-2012-2119,0
CVE-2012-2119,0
CVE-2012-1016,0
CVE-2011-4604,0
CVE-2011-4348,0
CVE-2011-4347,0
CVE-2011-4098,0
CVE-2011-4098,0
CVE-2011-4098,0
CVE-2011-4098,0
CVE-2011-4098,0
CVE-2011-4098,0
CVE-2011-4087,0
CVE-2011-3638,0
CVE-2011-3638,0
CVE-2011-3619,0
CVE-2011-2905,0
CVE-2011-2491,0
CVE-2011-2491,0
CVE-2011-2491,0
CVE-2011-2482,0
CVE-2011-2479,0
CVE-2011-2479,0
CVE-2011-2479,0
CVE-2011-2479,0
CVE-2011-1585,0
CVE-2011-1585,0
CVE-2011-1182,0
CVE-2011-1182,0
CVE-2011-1180,0
CVE-2011-1019,0
CVE-2002-2443,0
CVE-2014-9420,0
CVE-2014-9419,0
CVE-2014-9322,0
CVE-2014-9322,0
CVE-2014-9140,0
CVE-2014-8884,0
CVE-2014-8709,0
CVE-2014-8481,0
CVE-2014-8369,0
CVE-2014-8369,0
CVE-2014-8133,0
CVE-2014-8133,0
CVE-2014-8117,0
CVE-2014-8116,0
CVE-2014-8109,0
CVE-2014-8109,0
CVE-2014-7842,0
CVE-2014-7841,0
CVE-2014-7826,0
CVE-2014-7826,0
CVE-2014-7826,0
CVE-2014-7826,0
CVE-2014-7284,0
CVE-2014-7284,0
CVE-2014-7283,0
CVE-2014-7145,0
CVE-2014-6418,0
CVE-2014-6418,0
CVE-2014-6418,0
CVE-2014-6418,0
CVE-2014-6410,0
CVE-2014-6396,0
CVE-2014-5472,0
CVE-2014-5472,0
CVE-2014-5472,0
CVE-2014-5472,0
CVE-2014-5354,0
CVE-2014-5354,0
CVE-2014-5353,0
CVE-2014-5351,0
CVE-2014-5336,0
CVE-2014-5336,0
CVE-2014-5336,0
CVE-2014-5336,0
CVE-2014-5207,0
CVE-2014-5207,0
CVE-2014-5207,0
CVE-2014-5206,0
CVE-2014-5077,0
CVE-2014-5045,0
CVE-2014-4943,0
CVE-2014-4943,0
CVE-2014-4668,0
CVE-2014-4667,0
CVE-2014-4656,0
CVE-2014-4655,0
CVE-2014-4653,0
CVE-2014-4653,0
CVE-2014-4653,0
CVE-2014-4653,0
CVE-2014-4652,0
CVE-2014-4652,0
CVE-2014-4652,0
CVE-2014-4652,0
CVE-2014-4652,0
CVE-2014-4611,0
CVE-2014-4608,0
CVE-2014-4503,0
CVE-2014-4502,0
CVE-2014-4502,0
CVE-2014-4502,0
CVE-2014-4502,0
CVE-2014-4501,0
CVE-2014-4345,0
CVE-2014-4344,0
CVE-2014-4343,0
CVE-2014-4342,0
CVE-2014-4342,0
CVE-2014-4049,0
CVE-2014-4027,0
CVE-2014-4027,0
CVE-2014-4014,0
CVE-2014-4014,0
CVE-2014-4014,0
CVE-2014-4014,0
CVE-2014-4014,0
CVE-2014-4014,0
CVE-2014-4014,0
CVE-2014-3985,0
CVE-2014-3980,0
CVE-2014-3980,0
CVE-2014-3710,0
CVE-2014-3690,0
CVE-2014-3690,0
CVE-2014-3688,0
CVE-2014-3688,0
CVE-2014-3687,0
CVE-2014-3673,0
CVE-2014-3673,0
CVE-2014-3673,0
CVE-2014-3673,0
CVE-2014-3647,0
CVE-2014-3647,0
CVE-2014-3647,0
CVE-2014-3647,0
CVE-2014-3647,0
CVE-2014-3647,0
CVE-2014-3647,0
CVE-2014-3646,0
CVE-2014-3645,0
CVE-2014-3631,0
CVE-2014-3611,0
CVE-2014-3610,0
CVE-2014-3610,0
CVE-2014-3610,0
CVE-2014-3601,0
CVE-2014-3601,0
CVE-2014-3597,0
CVE-2014-3597,0
CVE-2014-3538,0
CVE-2014-3538,0
CVE-2014-3538,0
CVE-2014-3538,0
CVE-2014-3538,0
CVE-2014-3538,0
CVE-2014-3538,0
CVE-2014-3534,0
CVE-2014-3534,0
CVE-2014-3487,0
CVE-2014-3480,0
CVE-2014-3479,0
CVE-2014-3478,0
CVE-2014-3186,0
CVE-2014-3185,0
CVE-2014-3184,0
CVE-2014-3184,0
CVE-2014-3184,0
CVE-2014-3184,0
CVE-2014-3184,0
CVE-2014-3184,0
CVE-2014-3183,0
CVE-2014-3182,0
CVE-2014-3182,0
CVE-2014-3181,0
CVE-2014-3158,0
CVE-2014-3153,0
CVE-2014-3153,0
CVE-2014-3145,0
CVE-2014-3145,0
CVE-2014-3122,0
CVE-2014-3122,0
CVE-2014-3122,0
CVE-2014-2889,0
CVE-2014-2739,0
CVE-2014-2739,0
CVE-2014-2706,0
CVE-2014-2706,0
CVE-2014-2706,0
CVE-2014-2673,0
CVE-2014-2672,0
CVE-2014-2669,0
CVE-2014-2669,0
CVE-2014-2669,0
CVE-2014-2669,0
CVE-2014-2669,0
CVE-2014-2669,0
CVE-2014-2669,0
CVE-2014-2669,0
CVE-2014-2669,0
CVE-2014-2669,0
CVE-2014-2669,0
CVE-2014-2669,0
CVE-2014-2669,0
CVE-2014-2669,0
CVE-2014-2669,0
CVE-2014-2669,0
CVE-2014-2669,0
CVE-2014-2669,0
CVE-2014-2669,0
CVE-2014-2669,0
CVE-2014-2669,0
CVE-2014-2669,0
CVE-2014-2669,0
CVE-2014-2669,0
CVE-2014-2523,0
CVE-2014-2523,0
CVE-2014-2523,0
CVE-2014-2270,0
CVE-2014-2038,0
CVE-2014-2020,0
CVE-2014-2020,0
CVE-2014-2020,0
CVE-2014-2020,0
CVE-2014-2020,0
CVE-2014-2020,0
CVE-2014-2020,0
CVE-2014-1874,0
CVE-2014-1739,0
CVE-2014-1738,0
CVE-2014-1737,0
CVE-2014-1690,0
CVE-2014-1446,0
CVE-2014-1445,0
CVE-2014-1444,0
CVE-2014-0791,0
CVE-2014-0749,0
CVE-2014-0238,0
CVE-2014-0237,0
CVE-2014-0207,0
CVE-2014-0207,0
CVE-2014-0207,0
CVE-2014-0207,0
CVE-2014-0206,0
CVE-2014-0205,0
CVE-2014-0205,0
CVE-2014-0205,0
CVE-2014-0205,0
CVE-2014-0205,0
CVE-2014-0203,0
CVE-2014-0203,0
CVE-2014-0196,0
CVE-2014-0185,0
CVE-2014-0131,0
CVE-2014-0101,0
CVE-2014-0077,0
CVE-2014-0077,0
CVE-2014-0069,0
CVE-2014-0063,0
CVE-2014-0063,0
CVE-2014-0063,0
CVE-2014-0049,0
CVE-2014-0038,0
CVE-2013-7348,0
CVE-2013-7339,0
CVE-2013-7294,0
CVE-2013-7294,0
CVE-2013-7294,0
CVE-2013-7294,0
CVE-2013-7294,0
CVE-2013-7294,0
CVE-2013-7281,0
CVE-2013-7281,0
CVE-2013-7281,0
CVE-2013-7281,0
CVE-2013-7281,0
CVE-2013-7281,0
CVE-2013-7281,0
CVE-2013-7281,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7271,0
CVE-2013-7262,0
CVE-2013-6401,0
CVE-2013-6401,0
CVE-2013-6401,0
CVE-2013-6401,0
CVE-2013-6401,0
CVE-2013-6401,0
CVE-2013-6401,0
CVE-2013-6401,0
CVE-2013-6401,0
CVE-2013-6401,0
CVE-2013-6401,0
CVE-2013-6401,0
CVE-2013-6401,0
CVE-2013-6371,0
CVE-2013-6371,0
CVE-2013-4160,0
CVE-2013-4160,0
CVE-2013-4160,0
CVE-2013-4160,0
CVE-2013-2182,0
CVE-2013-0250,0
CVE-2012-6657,0
CVE-2012-6647,0
CVE-2012-6638,0
CVE-2011-3602,0
CVE-2011-3346,0
CVE-2011-3346,0
CVE-2011-3346,0
CVE-2011-3346,0
CVE-2011-3346,0
CVE-2011-3346,0
CVE-2011-2909,0
CVE-2010-5313,0
CVE-2015-8660,0
CVE-2015-8569,0
CVE-2015-8569,0
CVE-2015-8543,0
CVE-2015-8543,0
CVE-2015-8543,0
CVE-2015-8543,0
CVE-2015-8543,0
CVE-2015-8374,0
CVE-2015-8104,0
CVE-2015-8104,0
CVE-2015-8104,0
CVE-2015-8104,0
CVE-2015-7990,0
CVE-2015-7990,0
CVE-2015-7885,0
CVE-2015-7884,0
CVE-2015-7872,0
CVE-2015-7872,0
CVE-2015-7613,0
CVE-2015-7613,0
CVE-2015-7613,0
CVE-2015-7509,0
CVE-2015-7509,0
CVE-2015-6937,0
CVE-2015-6564,0
CVE-2015-6563,0
CVE-2015-6563,0
CVE-2015-6526,0
CVE-2015-6520,0
CVE-2015-6520,0
CVE-2015-6520,0
CVE-2015-6252,0
CVE-2015-6031,0
CVE-2015-5707,0
CVE-2015-5706,0
CVE-2015-5697,0
CVE-2015-5366,0
CVE-2015-5366,0
CVE-2015-5307,0
CVE-2015-5307,0
CVE-2015-5307,0
CVE-2015-5302,0
CVE-2015-5302,0
CVE-2015-5302,0
CVE-2015-5287,0
CVE-2015-5283,0
CVE-2015-5283,0
CVE-2015-5283,0
CVE-2015-5283,0
CVE-2015-5273,0
CVE-2015-5156,0
CVE-2015-4700,0
CVE-2015-4471,0
CVE-2015-4335,0
CVE-2015-4167,0
CVE-2015-4036,0
CVE-2015-4036,0
CVE-2015-4003,0
CVE-2015-4002,0
CVE-2015-4001,0
CVE-2015-3905,0
CVE-2015-3905,0
CVE-2015-3885,0
CVE-2015-3636,0
CVE-2015-3417,0
CVE-2015-3339,0
CVE-2015-3331,0
CVE-2015-3214,0
CVE-2015-3212,0
CVE-2015-3212,0
CVE-2015-3212,0
CVE-2015-3212,0
CVE-2015-3185,0
CVE-2015-3183,0
CVE-2015-3183,0
CVE-2015-2925,0
CVE-2015-2925,0
CVE-2015-2925,0
CVE-2015-2922,0
CVE-2015-2831,0
CVE-2015-2698,0
CVE-2015-2697,0
CVE-2015-2696,0
CVE-2015-2696,0
CVE-2015-2696,0
CVE-2015-2696,0
CVE-2015-2696,0
CVE-2015-2695,0
CVE-2015-2695,0
CVE-2015-2695,0
CVE-2015-2695,0
CVE-2015-2695,0
CVE-2015-2695,0
CVE-2015-2695,0
CVE-2015-2695,0
CVE-2015-2695,0
CVE-2015-2695,0
CVE-2015-2695,0
CVE-2015-2695,0
CVE-2015-2695,0
CVE-2015-2695,0
CVE-2015-2695,0
CVE-2015-2695,0
CVE-2015-2695,0
CVE-2015-2695,0
CVE-2015-2695,0
CVE-2015-2695,0
CVE-2015-2695,0
CVE-2015-2695,0
CVE-2015-2695,0
CVE-2015-2695,0
CVE-2015-2695,0
CVE-2015-2695,0
CVE-2015-2695,0
CVE-2015-2695,0
CVE-2015-2695,0
CVE-2015-2694,0
CVE-2015-2694,0
CVE-2015-2694,0
CVE-2015-2666,0
CVE-2015-2304,0
CVE-2015-2304,0
CVE-2015-2150,0
CVE-2015-2150,0
CVE-2015-1867,0
CVE-2015-1805,0
CVE-2015-1805,0
CVE-2015-1805,0
CVE-2015-1792,0
CVE-2015-1792,0
CVE-2015-1792,0
CVE-2015-1791,0
CVE-2015-1790,0
CVE-2015-1789,0
CVE-2015-1788,0
CVE-2015-1593,0
CVE-2015-1593,0
CVE-2015-1465,0
CVE-2015-1465,0
CVE-2015-1465,0
CVE-2015-1421,0
CVE-2015-1344,0
CVE-2015-1344,0
CVE-2015-1342,0
CVE-2015-1342,0
CVE-2015-1342,0
CVE-2015-1342,0
CVE-2015-1342,0
CVE-2015-1342,0
CVE-2015-1335,0
CVE-2015-1335,0
CVE-2015-1335,0
CVE-2015-1335,0
CVE-2015-1335,0
CVE-2015-1335,0
CVE-2015-1335,0
CVE-2015-1335,0
CVE-2015-1335,0
CVE-2015-1335,0
CVE-2015-1335,0
CVE-2015-1335,0
CVE-2015-1335,0
CVE-2015-1335,0
CVE-2015-1334,0
CVE-2015-1334,0
CVE-2015-1331,0
CVE-2015-1331,0
CVE-2015-1191,0
CVE-2015-0278,0
CVE-2015-0275,0
CVE-2015-0274,0
CVE-2015-0274,0
CVE-2015-0274,0
CVE-2015-0274,0
CVE-2015-0274,0
CVE-2015-0274,0
CVE-2015-0274,0
CVE-2015-0274,0
CVE-2015-0274,0
CVE-2015-0274,0
CVE-2015-0274,0
CVE-2015-0253,0
CVE-2015-0239,0
CVE-2015-0231,0
CVE-2015-0228,0
CVE-2015-0206,0
CVE-2015-0206,0
CVE-2015-0206,0
CVE-2015-0206,0
CVE-2015-0206,0
CVE-2015-0205,0
CVE-2015-0204,0
CVE-2015-0204,0
CVE-2015-0204,0
CVE-2014-9756,0
CVE-2014-9731,0
CVE-2014-9731,0
CVE-2014-9731,0
CVE-2014-9731,0
CVE-2014-9731,0
CVE-2014-9731,0
CVE-2014-9730,0
CVE-2014-9729,0
CVE-2014-9710,0
CVE-2014-9710,0
CVE-2014-9710,0
CVE-2014-9683,0
CVE-2014-9653,0
CVE-2014-9653,0
CVE-2014-9653,0
CVE-2014-9652,0
CVE-2014-9644,0
CVE-2014-9621,0
CVE-2014-9620,0
CVE-2014-9620,0
CVE-2014-9620,0
CVE-2014-9620,0
CVE-2014-9620,0
CVE-2014-9620,0
CVE-2014-9620,0
CVE-2014-9620,0
CVE-2014-9620,0
CVE-2014-9584,0
CVE-2014-9529,0
CVE-2014-9496,0
CVE-2014-9491,0
CVE-2014-9428,0
CVE-2014-9423,0
CVE-2014-9423,0
CVE-2014-9422,0
CVE-2014-9421,0
CVE-2014-9421,0
CVE-2014-9421,0
CVE-2014-8275,0
CVE-2014-8176,0
CVE-2014-8172,0
CVE-2014-8172,0
CVE-2014-8172,0
CVE-2014-8172,0
CVE-2014-8172,0
CVE-2014-8172,0
CVE-2014-8172,0
CVE-2014-8172,0
CVE-2014-8172,0
CVE-2014-8172,0
CVE-2014-8172,0
CVE-2014-8172,0
CVE-2014-8172,0
CVE-2014-8172,0
CVE-2014-8160,0
CVE-2014-7822,0
CVE-2014-5355,0
CVE-2014-5355,0
CVE-2014-5352,0
CVE-2014-5352,0
CVE-2014-5352,0
CVE-2014-5352,0
CVE-2014-5352,0
CVE-2014-5352,0
CVE-2014-5352,0
CVE-2014-5352,0
CVE-2014-5352,0
CVE-2014-5352,0
CVE-2014-5352,0
CVE-2014-5352,0
CVE-2014-5352,0
CVE-2014-3572,0
CVE-2014-3571,0
CVE-2014-3570,0
CVE-2014-3570,0
CVE-2014-3570,0
CVE-2014-3570,0
CVE-2014-3570,0
CVE-2013-7446,0
CVE-2013-7446,0
CVE-2013-7446,0
CVE-2013-7446,0
CVE-2013-7446,0
CVE-2013-7441,0
CVE-2013-7421,0
CVE-2016-10088,0
CVE-2016-10088,0
CVE-2016-9919,0
CVE-2016-9888,0
CVE-2016-9806,0
CVE-2016-9794,0
CVE-2016-9793,0
CVE-2016-9777,0
CVE-2016-9756,0
CVE-2016-9756,0
CVE-2016-9755,0
CVE-2016-9755,0
CVE-2016-9685,0
CVE-2016-9685,0
CVE-2016-9588,0
CVE-2016-9588,0
CVE-2016-9588,0
CVE-2016-9588,0
CVE-2016-9576,0
CVE-2016-9566,0
CVE-2016-9566,0
CVE-2016-9555,0
CVE-2016-9540,0
CVE-2016-9540,0
CVE-2016-9539,0
CVE-2016-9538,0
CVE-2016-9538,0
CVE-2016-9538,0
CVE-2016-9537,0
CVE-2016-9537,0
CVE-2016-9537,0
CVE-2016-9537,0
CVE-2016-9537,0
CVE-2016-9537,0
CVE-2016-9537,0
CVE-2016-9537,0
CVE-2016-9535,0
CVE-2016-9535,0
CVE-2016-9535,0
CVE-2016-9535,0
CVE-2016-9535,0
CVE-2016-9535,0
CVE-2016-9535,0
CVE-2016-9535,0
CVE-2016-9535,0
CVE-2016-9535,0
CVE-2016-9535,0
CVE-2016-9535,0
CVE-2016-9535,0
CVE-2016-9535,0
CVE-2016-9535,0
CVE-2016-9535,0
CVE-2016-9442,0
CVE-2016-9313,0
CVE-2016-9313,0
